,미학,의식,발견,전후,소설,이데올로기,전쟁,공간,구조,주체,체험,역사,근대,비평,의미,사회,수용,현실,형상화,시간,비판,자유,사랑,극복,1950년대,여성,인물,죽음,인식,이념,방식,추구,욕망,자아,인간,의지,현실 인식,서술,국문,형식,문화,서사,서사 구조,김수영,정신,저항,가족,부정,1960년대,연극,영화,분석,관계,생명,대립,갈등,대중,변화,양식,형성,배경,개념,예술,담론,언어,해체,사상,작품,지향,서정,현대,전통,기독교,1920년대,1930년대,자연,세계,이미지,비교,창작,식민지,고향,민족,근대성,모더니즘,시학,성격,상상력,시대,작가,유형,텍스트,구성,존재,탐색,이상,현대시,1970년대,도시,재현
세계,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01637630702831141,0.05195503506481675,0.0,0.0,0.0,0.23181651205955017,0.098078382465466,0.0,0.0,0.004969517641353991,0.0,0.0,0.019057855394179916,0.0,0.026558485949607188,0.0,0.007546246106507434,0.0,0.07244904765423063,0.0,0.031432884613708995,0.0,0.0,0.0,0.0,0.0,0.0,0.06450770862633748,0.0,0.0,0.0,0.01189555302370434,0.0,0.0,0.008989927875248509,0.0,0.04522641468697022,0.0,0.0,0.0,0.011598154664630433,0.0,0.011697656116000469,0.04400967070039537,0.0,0.0,0.0,0.0,0.0750153195727741,0.1167312145819106,0.0,0.0,0.0,0.12780703111848435,0.018623074571199758,0.0,0.0032009231086030303,0.10448874757349103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03603020935536414,0.0,0.9999999999999999,0.0,0.0,0.0,0.03161003657418888,0.020547688756634274,0.0,0.0,0.0,0.035249430927374654,0.0,0.0,0.0,0.0,0.10323664373852752,0.0,0.011856775966145528,0.010936296122014131,0.0,0.002906057878005919,0.006409072244712372,0.0,0.0,0.0
이미지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026072144943043003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014217994978468318,0.0,0.0,0.008154934107049367,0.0,0.01000696943903833,0.0,0.0,0.0,0.0,0.0,0.0,0.005238995959129113,0.0,0.0,0.0,0.0,0.037792671421394426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049245858450830765,0.0,0.9999999999999997,0.0,0.030871397394458835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14424316241842078,0.0,0.0,0.08747819250463056,0.0,0.14726784913292965,0.10787404261542745,0.0
비교,0.02378075151599821,0.07837140341361219,0.0028430790114959913,0.0,0.0,0.0,0.0,0.0,0.0,0.0437752099646829,0.0,0.0,0.009113959036403234,0.07545284357761016,0.14072131330430912,0.0,0.07250545115206522,0.0,0.0,0.0,0.015595912359591915,0.0,0.0,0.0,0.0,0.0234577033787797,0.0,0.0,0.0,0.0,0.0,0.0,0.13649140362451143,0.0,0.0,0.0,0.0,0.0,0.14610940658056026,0.0,0.024019946371135786,0.0,0.0,0.02661514088464055,0.0,0.026210472364680305,0.07337575404068475,0.0,0.10153758171592399,0.02095174470137404,0.0,0.0,0.0030018742506378623,0.0,0.0,0.011755479269379409,0.0,0.053511569324216635,0.0,0.35752579786050787,0.03251962790974788,0.008150599660477174,0.0,0.0,0.0,0.0,0.050050638940947155,0.07395440418363239,0.023995093366641154,0.0,0.0,0.0,0.0,0.0,0.0,0.006050212525173491,0.0,0.0,0.9999999999999999,0.026014430617086342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005604098843301661,0.0,0.0,0.0,0.05578832100058489,0.008596720535111237,0.0,0.020493371204990656,0.0,0.0,0.0,0.0
창작,0.007688397698629275,0.03413964234298375,0.0,0.0,0.0,0.0,0.0,0.0,0.00455698015790371,0.05397458998798345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016149988416273183,0.0,0.0,0.0,0.0,0.0,0.04197827132443544,0.0,0.0,0.0,0.0,0.02865675424257999,0.02453688156736527,0.0,0.0,0.007149886285567756,0.005307062503994554,0.0,0.02031265654422725,0.0,0.008263525216707694,0.0,0.0014925964565703678,0.0,0.010838718196534293,0.08744880680617328,0.0,0.02529844263391172,0.18950799175195981,0.0,0.0,0.006079094682179765,0.0,0.02085415231435468,0.08788481295711889,0.0,0.07673646046654387,0.0,0.0,0.1370474927356386,0.0,0.0,0.11277742661416244,0.0026062838680648384,0.0,0.0,0.0,0.0,0.0,0.005979336163768182,0.0,0.0,0.0,0.0,0.0,0.0026590814735720156,0.004875991406881813,0.01556499244960072,0.0,0.030871397394458835,0.026014430617086342,0.9999999999999997,0.0,0.06586819414081563,0.0,0.0053551251746993675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05881907499384104,0.10338778542485984,0.013092314209138613,0.2002040130257864,0.04278384996356226,0.0,0.02158896888848377,0.0,0.0
식민지,0.0,0.05868038434736158,0.0,0.0,0.0,0.02508416668389732,0.0,0.0,0.0,0.0,0.33693615919363656,0.0,0.0,0.0,0.0,0.0,0.041229922059306624,0.0,0.03222806384470562,0.0,0.0,0.0,0.0,0.0,0.0,0.04893853264239957,0.0,0.0,0.0,0.07504479803512366,0.0,0.0,0.0,0.0,0.0,0.0,0.03002930900206478,0.0,0.0,0.0,0.0,0.09991929489122298,0.0,0.019539345060342127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021432013911208442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058104286861106635,0.0,0.0,0.09861675229177927,0.03063842529094479,0.0,0.03161003657418888,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.021815834655088694,0.0,0.0,0.0,0.0,0.0,0.0,0.09431988078809198,0.0,0.04692357943368421,0.010361336448224503,0.0,0.0,0.0,0.10991569199654583
고향,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03266027590451084,0.020972442580803736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04010145369397087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03356105229048331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020547688756634274,0.0,0.0,0.06586819414081563,0.0,0.9999999999999998,0.2947281333740913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03804320056819148,0.08221174490581895,0.02724657545455987,0.0,0.02644732667822328,0.0,0.0
민족,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10456702213007342,0.020567265882578126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540376498942418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025253223910698206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1067712275487795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034551001639434205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947281333740913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010792061527913973,0.0,0.016654764376907577,0.0,0.0
근대성,0.0,0.0875047873764259,0.0,0.0,0.0,0.01890906841693201,0.0,0.0,0.0,0.019754428050619954,0.022554679885012502,0.0,0.0,0.0598386229533902,0.0,0.0,0.0066587610967183755,0.0,0.032605144168254566,0.031297819430286096,0.18827305781965634,0.022693547377853993,0.0,0.0,0.0,0.042514434883189366,0.0,0.0,0.0,0.008449151325898468,0.03915062089972402,0.06936389185628233,0.0,0.028338664753542856,0.00894514027330324,0.029072730928554082,0.0,0.0,0.0,0.0,0.010475668514335713,0.0,0.0,0.02544992293371068,0.0,0.039824256250503134,0.0,0.0,0.0,0.0,0.0,0.007080916736063344,0.015940823060981442,0.0,0.0,0.0,0.0,0.09782619070091936,0.07166644644878024,0.0,0.0,0.019229762892072462,0.0,0.0,0.03457672498936549,0.0,0.017675980594542444,0.0,0.0,0.0,0.012182858580797038,0.021915357458892875,0.024765241782371633,0.010367927390907644,0.052772705221262026,0.0,0.0,0.0,0.0,0.0053551251746993675,0.0,0.0,0.0,1.0000000000000002,0.0,0.0375704482734828,0.0,0.0,0.0,0.0,0.0,0.004665637632645423,0.056805758668640516,0.0,0.0,0.06265883167484797,0.017956743888989577,0.031158987241658914,0.02767869959539211,0.0173043468690566
모더니즘,0.0,0.045348583874513154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1890049566485144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02124679313620751,0.0,0.0,0.01937386270820318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039024832002483044,0.0,0.0,0.0
시학,0.03304769075489236,0.07406395815605761,0.028531020689482055,0.05594302618057422,0.013844369782345923,0.09853677473576125,0.0167630271091168,0.06168903594221563,0.045216003368622915,0.04612392812898551,0.05958377107284493,0.016588342479376367,0.01218505211474896,0.0,0.0,0.01720730029270033,0.010280950465379378,0.0,0.007429629725260281,0.002859409413690522,0.01494783174670437,0.019567697995091737,0.029252909902760603,0.051631888812941784,0.06327843059843963,0.062198889137274976,0.0,0.0,0.0,0.034177639764989914,0.017616597444934056,0.006858924201715294,0.014108583006662612,0.04330888513384335,0.04715244410038838,0.004687526075535186,0.0,0.07781907702591967,0.03201988480390074,0.01578642199271663,0.026392079072972953,0.0,0.010024460661929269,0.039172407887482455,0.0,0.07701951363854327,0.006928841310832407,0.055320538067364165,0.0,0.004453063074180938,0.06489735409653034,0.0,0.015620278343444103,0.0,0.0,0.012242885609827522,0.0,0.09637023861477163,0.0,0.0340858804519526,0.0023258903754377223,0.004779863860621499,0.0,0.007294668735683187,0.0,0.0,0.016068623494792964,0.033092619798642066,0.034869182284330544,0.0,0.01587363524693149,0.0,0.007504408667833916,0.0,0.013135123779325944,0.0,0.035249430927374654,0.0,0.0,0.0,0.021815834655088694,0.0,0.0,0.0375704482734828,0.0,0.9999999999999999,0.0,0.0,0.02602743161474849,0.015514384848719257,0.0,0.0,0.0918177653873673,0.0,0.02011221642315087,0.03177748299607198,0.0556512390207205,0.01445728257316532,0.03176028948576719,0.0
성격,0.0,0.007600379134211496,0.0,0.057987304556222814,0.0,0.04833585262734834,0.09429283231245386,0.0,0.0,0.005349423745555143,0.0,0.0,0.06629903322688296,0.0,0.0,0.0,0.0,0.0,0.03128289859929826,0.0,0.0,0.12572727895838348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22056788836952085,0.012441982855632038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298782620615166,0.0,0.0,0.017578233972709155,0.0,0.07662108709469992,0.0,0.021568897247522475,0.18654618125355343,0.0,0.26068629846886415,0.0,0.03852862904882268,0.0,0.0,0.0,0.0,0.07035075379381071,0.0,0.0,0.0,0.00680812844934323,0.09852943676151274,0.0,0.0,0.0,0.010920067812528631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007729136893028398,0.27776312118719754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.03360265106764557,0.006476960371154555,0.22425670570222397,0.0,0.0,0.12339825619310614,0.013898349653238778,0.10678221284097272,0.0,0.0,0.030505564821207705,0.0,0.0
상상력,0.0,0.039636459765035055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05525353371448652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18571452817635944,0.18433165825771247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017925168824139796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18854550500609368,0.0,0.0,0.0,0.0,0.10442178288676829,0.0,0.07514992927217645,0.0,0.04063621179353153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14718293163075638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03360265106764557,0.9999999999999998,0.03377775958509837,0.0,0.0,0.0,0.0,0.0,0.0,0.021227718269267268,0.0,0.24704357649149966,0.0,0.0
시대,0.0,0.015389680269932217,0.08463470662413476,0.0,0.0,0.0,0.0,0.0,0.0,0.014367844189029425,0.0,0.005618301380788622,0.0,0.0,0.0,0.0,0.0,0.0,0.016928612980170763,0.0,0.0,0.0,0.03770310483849434,0.028526466904967965,0.0,0.0200077287274885,0.0,0.05513354811423398,0.0,0.0,0.04926558249483596,0.0,0.0,0.0026353311617994483,0.0,0.006349918036299844,0.0,0.09686146830342916,0.016465029518885427,0.0,0.006370809626089945,0.0,0.0,0.03451636787036312,0.0,0.029921335320945795,0.0,0.0,0.021261763001106146,0.0,0.0,0.0,0.02789562530126374,0.0,0.0,0.0,0.0,0.02238451256905177,0.0,0.0,0.0,0.0,0.05421179301282586,0.0,0.0,0.0,0.0,0.0,0.0,0.0363590167319109,0.0,0.08669559003274122,0.0,0.05098389190162044,0.0,0.0,0.0,0.0,0.005604098843301661,0.0,0.0,0.0,0.0,0.0,0.0,0.02602743161474849,0.006476960371154555,0.03377775958509837,1.0,0.0,0.0,0.0,0.01918941360695726,0.0,0.0,0.06439062190731015,0.010106819632295616,0.010910599242137782,0.0,0.0
작가,0.0,0.0,0.0,0.0,0.0,0.028409895856008595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21785912230969692,0.0,0.0,0.0,0.0,0.0,0.03355579876635112,0.0,0.0,0.17421877871932825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666769166044162,0.0,0.0,0.0,0.0,0.05010502995481304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28728430009237366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015514384848719257,0.22425670570222397,0.0,0.0,0.9999999999999998,0.0,0.0,0.057575876093727496,0.0,0.0,0.0,0.07150584228376763,0.0,0.0,0.0
유형,0.0,0.04223562968966577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07985845093402526,0.17685239559589536,0.0,0.0,0.0,0.0,0.0,0.06521659759695911,0.1978520165794534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05315191957531985,0.0,0.05593602149635713,0.0,0.0,0.022110977222671992,0.0,0.0434473446516765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06057882731725701,0.0,0.0,0.0,0.0,0.07100643203109766,0.03834425654104544,0.0,0.17728136811907685,0.03399163408794828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833582891561506,0.0,0.10323664373852752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
텍스트,0.0,0.003446246974594333,0.0327841669845472,0.0,0.0,0.004676846374338936,0.0,0.0,0.0,0.0,0.0,0.0,0.025659660588578256,0.07967564807282553,0.0,0.0,0.0,0.0,0.024167279826095976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017586291702758917,0.0,0.0811214226422866,0.0,0.0,0.017473197203650554,0.0,0.0,0.0,0.0,0.0,0.0,0.34406608183529874,0.08072061667188414,0.0,0.06760578019697766,0.0,0.0,0.0,0.0,0.0,0.0,0.01913220459295679,0.0,0.0,0.0,0.0,0.03678671465377659,0.0,0.0,0.0,0.0029417265595748235,0.0,0.0,0.0,0.07732940148016118,0.0,0.043934155840099166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05881907499384104,0.0,0.0,0.0,0.004665637632645423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026243083506408027,0.0,0.0,0.0,0.0
구성,0.05824060552149205,0.0810477510664617,0.07754121320464702,0.07328772496564886,0.024398209398879375,0.06599446775888813,0.10822949705696859,0.04227053273502187,0.03984253294703465,0.03576703037123262,0.16773679212426723,0.0,0.10393714327735784,0.0,0.0,0.0,0.022170746409925536,0.0,0.08155516041666958,0.0,0.0,0.0599526773859586,0.0,0.03656020857581779,0.015299633142406186,0.09072998854172622,0.0,0.018582786543192942,0.01671227266167439,0.043084970324335,0.004896375107902334,0.11290396110241725,0.026669588854470367,0.010058301435597147,0.0,0.0592405122743037,0.005631926246272867,0.04238993429938972,0.01594869068214994,0.0,0.06505440876313212,0.018739628653069038,0.017666307255998145,0.0669731529579198,0.0,0.19822893612125012,0.031785550749482146,0.0343925379846004,0.13342365044628984,0.0,0.0,0.0,0.04304358924473258,0.0,0.010413311630080704,0.02490852405052092,0.0,0.08710222497448414,0.0,0.0,0.014026674910799402,0.10360810297393286,0.0,0.0,0.0,0.0,0.006718270583832299,0.01823844187361627,0.11351051459031944,0.0,0.08550465726604976,0.0,0.015250694257794847,0.019587646316717736,0.00988066671160448,0.028691127565435036,0.011856775966145528,0.14424316241842078,0.05578832100058489,0.10338778542485984,0.09431988078809198,0.0,0.0,0.056805758668640516,0.0,0.0918177653873673,0.12339825619310614,0.0,0.01918941360695726,0.057575876093727496,0.0,0.0,1.0000000000000002,0.0,0.0,0.12325744847144045,0.0991638587517507,0.05236977962057161,0.0,0.009240891682659493
존재,0.0,0.008832361042102015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793710921554837,0.0,0.0,0.0,0.0,0.0,0.0,0.006567122252447483,0.0,0.0,0.0,0.0,0.008614099318523123,0.0,0.0141171936572126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034879759664952,0.0,0.0,0.0,0.08954163509174001,0.0,0.0,0.0,0.0,0.004618535455925871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06674800305289547,0.0,0.0,0.05773503468427536,0.0,0.022833475763680076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03800597621638859,0.06429967936703189,0.0,0.0,0.0,0.005043766200320359,0.0,0.0,0.010936296122014131,0.0,0.008596720535111237,0.013092314209138613,0.0,0.03804320056819148,0.0,0.0,0.0,0.0,0.013898349653238778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005380446629553737,0.0,0.012183889083920464,0.0,0.0
탐색,0.0,0.04806511081042666,0.0,0.0,0.040378929474900585,0.008617933202756382,0.0,0.0,0.0,0.047988129734231715,0.0,0.0,0.0,0.025951362806454843,0.02830314168098148,0.0,0.03152392505353898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011953059006804165,0.0,0.0,0.0,0.0,0.0,0.08806442410547374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05096362332125638,0.010604326493571304,0.0,0.0,0.012532452866333737,0.0,0.010264969407941027,0.15623595260298412,0.0,0.0,0.0,0.0,0.0,0.03154523104830967,0.07684508582587528,0.0,0.0,0.0789857086586197,0.09142356562780252,0.0,0.0,0.0,0.0,0.03933908135939853,0.0,0.0,0.029468324279430018,0.0,0.0,0.0,0.0,0.0,0.051927625682059206,0.01887725466897021,0.0,0.010526158031173639,0.0,0.0,0.0,0.0,0.2002040130257864,0.04692357943368421,0.08221174490581895,0.0,0.0,0.0,0.02011221642315087,0.10678221284097272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.06134846197662583,0.04044251579000056,0.027879866858232447,0.27393015167243406,0.0
이상,0.013272138875735754,0.07701692310580173,0.06882440110934708,0.030780050421782064,0.009869028938912743,0.03612525432497236,0.021316227043736327,0.018762041130545207,0.01611622821271178,0.048795851910800665,0.002129829897525295,0.0,0.0,0.06201709008146507,0.037580332133935704,0.006715427748402417,0.04171374627355855,0.03241879805211118,0.12808701218957758,0.0170335898374442,0.012709292860403483,0.05292164674468124,0.009920279966098235,0.02382723612504063,0.022836954385612906,0.07217322694660415,0.017520964726673534,0.022550104619829134,0.03288040569215822,0.049674528630137146,0.05234732921821431,0.07532282369307687,0.05143646203678323,0.04304668052974027,0.0,0.07535374660328623,0.00656627253886572,0.034886931767785054,0.08894534570007989,0.07932184357582299,0.023650231369605385,0.006567731968159535,0.02417934885612003,0.07262502547020577,0.06464697410351775,0.08416078235698485,0.06552432772592111,0.02749350200779022,0.06458412703092997,0.012466131180473097,0.0171100198138198,0.06979620220050914,0.09393067334082396,0.0,0.050307584389919884,0.007493736791701689,0.008720535729483473,0.14942576659269244,0.0,0.02646477597533027,0.025185398705244697,0.039599509626067744,0.022014800517859874,0.00653009451568936,0.13791193291339118,0.023620926649883606,0.024388500140096574,0.04009932521641304,0.0,0.0,0.0,0.0,0.01640389647690783,0.09570886028784271,0.031143434342358542,0.0,0.002906057878005919,0.08747819250463056,0.020493371204990656,0.04278384996356226,0.010361336448224503,0.02724657545455987,0.010792061527913973,0.06265883167484797,0.0,0.03177748299607198,0.0,0.021227718269267268,0.06439062190731015,0.0,0.0,0.026243083506408027,0.12325744847144045,0.005380446629553737,0.06134846197662583,1.0,0.01084967912107189,0.13669835135735295,0.0,0.014666099125355669
현대시,0.0,0.0711678611077462,0.0,0.0,0.0,0.0351477487318577,0.0,0.0,0.0,0.03318563291175731,0.029180558984531577,0.02934504363786501,0.0,0.0,0.0,0.02022849104727522,0.0,0.0,0.04286139054480132,0.0,0.0,0.0,0.0,0.194724811631108,0.0,0.08793884644956138,0.045208398135019014,0.0,0.0,0.008093305283967378,0.06899311737947689,0.10337729848588248,0.03087941988190747,0.08777852307077552,0.0,0.00982326806482639,0.0,0.019699149992750357,0.010569758784347438,0.0,0.1300030739375833,0.0,0.021940511653310384,0.036665660607519766,0.0,0.030921932810089203,0.03791284355616374,0.0,0.0,0.006958432283336093,0.0,0.0,0.07325778950349762,0.0,0.01962567152289798,0.0,0.0,0.12631162171845026,0.0,0.0,0.04334093919970186,0.0553840860515755,0.012568500402621467,0.039914557450987466,0.0,0.0,0.013209968843669368,0.02528112821468909,0.08887386533780177,0.0,0.034742585248339036,0.0,0.010578011010172578,0.0,0.03750106251293424,0.012446119370632678,0.006409072244712372,0.0,0.0,0.0,0.0,0.0,0.0,0.017956743888989577,0.039024832002483044,0.0556512390207205,0.0,0.0,0.010106819632295616,0.07150584228376763,0.0,0.0,0.0991638587517507,0.0,0.04044251579000056,0.01084967912107189,0.9999999999999994,0.07192937969085998,0.0,0.0
1970년대,0.0,0.028516732111782697,0.0,0.01241707546967443,0.03271093926177813,0.030036417146659607,0.0,0.00977757813552252,0.04813218801923119,0.06477897104835037,0.008382889596758328,0.031678809212415684,0.0,0.0,0.0,0.0,0.0,0.0,0.03718951771189365,0.0610092639254434,0.00293956679458567,0.018965136342891507,0.0,0.0,0.01881949571673969,0.06696686866928564,0.0,0.0,0.0,0.08699326432355341,0.0,0.0,0.0,0.005596261509638057,0.0619716456061461,0.0,0.0,0.0,0.0,0.04299332285037837,0.0,0.05216504716563105,0.0,0.08129714059488972,0.0,0.0,0.0,0.0,0.0,0.020836414127196282,0.0,0.0,0.07161480130836699,0.028120907961910687,0.0,0.0,0.0,0.16945876382063021,0.0,0.0,0.11035809528848783,0.00968642281686951,0.0,0.02013798157990088,0.07674460472003888,0.0,0.0,0.0,0.0,0.0,0.00514424511717228,0.019002542150770043,0.011865697535727169,0.13624350933015217,0.025725017523398286,0.013435939841932006,0.0,0.14726784913292965,0.0,0.02158896888848377,0.0,0.02644732667822328,0.016654764376907577,0.031158987241658914,0.0,0.01445728257316532,0.030505564821207705,0.24704357649149966,0.010910599242137782,0.0,0.0,0.0,0.05236977962057161,0.012183889083920464,0.027879866858232447,0.13669835135735295,0.07192937969085998,0.9999999999999999,0.03752098927717958,0.0
도시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031120912418199066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028446092725313517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03168381056293177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10787404261542745,0.0,0.0,0.0,0.0,0.0,0.02767869959539211,0.0,0.03176028948576719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27393015167243406,0.0,0.0,0.03752098927717958,0.9999999999999998,0.0
재현,0.0,0.2962784014645782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15881593482860248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03496625128319153,0.052447699819455955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06395344480720297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03219336256071865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05861642813388107,0.0,0.0,0.0191679058771186,0.08181661117895685,0.0,0.0,0.0,0.0,0.0,0.10991569199654583,0.0,0.0,0.0173043468690566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009240891682659493,0.0,0.0,0.014666099125355669,0.0,0.0,0.0,1.0
